rows=8433
cols=3180
(915, 933, -842)
(915, 2065, -939)
(915, 2565, -584)
(915, 2539, -560)
(915, 60, -947)
(915, 2365, -603)
(915, 993, -1013)
(915, 1524, -277)
(915, 236, 861)
(915, 162, 375)
(915, 1429, -881)
(915, 687, 853)
(915, 1453, 492)
(915, 78, -549)
(915, 740, -838)
(915, 254, 342)
(915, 682, -777)
(915, 1554, -517)
(915, 2791, -673)
(915, 1588, -991)
(915, 1886, -946)
(915, 1431, -850)
(915, 1165, -946)
(915, 627, 502)
(915, 1259, -907)
(915, 3052, -670)
(915, 2552, -994)
(915, 1488, -602)
(915, 958, -988)
(915, 1733, -918)
(915, 1338, -774)
(915, 1365, -754)
(915, 1297, 943)
(915, 3032, -814)
(915, 1303, -570)
(915, 804, -697)
(915, 749, -780)
(915, 839, -865)
(915, 1123, -783)
(915, 1584, -40)
(915, 72, -763)
(915, 1461, 161)
(915, 49, -953)
(915, 1583, -578)
(915, 1547, -766)
(915, 2710, -963)
(915, 2471, -863)
(915, 1587, 381)
(915, 2371, -739)
(915, 422, -730)
(915, 347, -738)
(915, 346, -926)
(915, 1529, -606)
(915, 3033, -99)
(915, 1521, -27)
(915, 3027, -906)
(915, 205, -42)
(915, 1245, 610)
(915, 161, 966)
(915, 879, -635)
(915, 594, -699)
(915, 1034, -65)
(915, 725, 742)
(915, 860, -598)
(915, 2114, -757)
(915, 759, -991)
(915, 1557, -1003)
(915, 288, -785)
(915, 625, -952)
(915, 617, -811)
(915, 1397, -903)
(915, 2259, -974)
(915, 1642, 991)
(915, 1480, -839)
(915, 491, -631)
(915, 467, 93)
(915, 108, 86)
(915, 291, 284)
(915, 442, -146)
(915, 806, -37)
(915, 396, -901)
(915, 1760, 898)
(915, 2829, -1014)
(915, 448, -781)
(915, 19, -632)
(915, 1082, -133)
(915, 1492, -73)
(915, 633, 586)
(915, 1576, 739)
(915, 842, 23)
(915, 2262, 910)
(915, 2210, -688)
(915, 510, -266)
(915, 1080, -513)
(915, 1148, -312)
(915, 975, 834)
(915, 2373, 762)
(915, 2194, -572)
(915, 3106, -782)
(915, 1571, -690)
(915, 1331, -922)
(915, 1201, -839)
(915, 1130, -857)
(915, 1497, -518)
(915, 1072, -959)
(915, 256, 934)
(915, 1448, 82)
(915, 3038, -591)
(915, 703, 966)
(915, 1443, -366)
(915, 2221, -628)
(915, 1492, -804)
(915, 649, -820)
(915, 152, 75)
(915, 1390, 162)
(915, 3090, -876)
(915, 2677, -742)
(915, 915, -1023)
(915, 1030, -777)
(915, 2925, -450)
(915, 2161, 991)
(915, 994, -368)
(915, 805, 767)
(915, 65, -242)
(915, 2091, 590)
(915, 2299, -879)
(915, 1135, -57)
(915, 1149, -878)
(915, 215, -515)
(915, 867, 83)
(915, 2813, -38)
(915, 980, -988)
(915, 690, -827)
(915, 200, -983)
(915, 1489, -894)
(915, 974, -693)
(915, 451, 190)
(915, 1277, -268)
(915, 322, 494)
(915, 1408, 157)
(915, 1027, 424)
(915, 2047, 337)
(915, 1149, -933)
(915, 1312, -867)
(915, 1001, -922)
(915, 21, -687)
(915, 2293, -906)
(915, 157, 291)
(915, 2775, -662)
(915, 634, -714)
(915, 1244, -982)
(915, 2308, -616)
(915, 1512, -965)
(915, 1083, -918)
(915, 1023, -648)
(915, 1828, 450)
(915, 2532, 894)
(915, 86, -718)
(915, 584, 902)
(915, 627, 785)
(915, 1346, -173)
(915, 232, -782)
(915, 3071, -710)
(915, 2433, -277)
(915, 1076, -826)
(915, 1423, 369)
(915, 2890, -709)
(915, 844, -777)
(915, 222, -5)
(915, 2073, -821)
(915, 1456, -609)
(915, 558, -761)
(915, 2937, -671)
(915, 1591, -734)
(915, 1825, -762)
(915, 473, 90)
(915, 1389, -168)
(915, 894, -185)
(915, 867, -681)
(915, 2387, -847)
(915, 536, -535)
(915, 3000, -640)
(915, 212, -256)
(915, 511, -467)
(915, 50, 797)
(915, 3068, -681)
(915, 206, -320)
(915, 2540, 275)
(915, 1565, -610)
(915, 1607, -76)
(915, 756, -288)
(916, 1013, -931)
(916, 718, -1008)
(916, 207, -761)
(916, 886, -657)
(916, 1097, -912)
(916, 1425, 11)
(916, 56, 257)
(916, 1177, 310)
(916, 1059, -146)
(916, 1475, 335)
(916, 622, -573)
(916, 409, -821)
(916, 884, -539)
(916, 1814, -705)
(916, 1101, -772)
(916, 904, -755)
(916, 2331, -804)
(916, 1461, -717)
(916, 1744, -862)
(916, 612, -1021)
(916, 1448, -656)
(916, 828, -770)
(916, 507, -873)
(916, 2725, -527)
(916, 1498, -387)
(916, 1260, -942)
(916, 2584, 468)
(916, 1453, -565)
(916, 19, -916)
(916, 3132, 990)
(916, 183, -642)
(916, 1305, 25)
(916, 1309, 143)
(916, 2218, -996)
(916, 1677, 889)
(916, 2147, -680)
(916, 3054, -923)
(916, 80, -601)
(916, 988, -681)
(916, 2953, -773)
(916, 2794, -866)
(916, 2783, -899)
(916, 2202, -1021)
(916, 1760, -907)
(916, 2351, 353)
(916, 479, -905)
(916, 189, -190)
(916, 2353, -688)
(916, 370, -867)
(916, 2428, -387)
(916, 3044, -14)
(916, 414, -761)
(916, 1561, -667)
(916, 419, 331)
(916, 1293, -909)
(916, 1105, -843)
(916, 2493, -756)
(916, 1868, -708)
(916, 1407, -835)
(916, 618, -406)
(916, 1509, -608)
(916, 2170, 148)
(916, 2116, -930)
(916, 268, -731)
(916, 841, 520)
(916, 877, 995)
(916, 137, -40)
(916, 989, -740)
(916, 2481, 118)
(916, 1567, -696)
(916, 912, 1023)
(916, 454, 440)
(916, 557, -676)
(916, 838, -148)
(916, 3159, -524)
(916, 3079, -861)
(916, 1025, -989)
(916, 1278, -516)
(916, 1551, 614)
(916, 892, -579)
(916, 222, -844)
(916, 1361, -746)
(916, 1432, -561)
(916, 1507, -610)
(916, 759, -794)
(916, 410, 1004)
(916, 274, 435)
(916, 1314, -581)
(916, 2204, -833)
(916, 1251, -1016)
(916, 2735, -909)
(916, 37, -812)
(916, 2989, -522)
(916, 609, -867)
(916, 1768, -899)
(916, 3132, -216)
(916, 1504, -885)
(916, 781, -521)
(917, 598, -901)
(917, 1528, -710)
(917, 610, -882)
(917, 1382, -910)
(917, 482, -398)
(917, 509, -840)
(917, 1573, 60)
(917, 909, -558)
(917, 29, -932)
(917, 209, 660)
(917, 1163, -952)
(917, 634, -849)
(917, 1281, -568)
(917, 1348, 924)
(917, 1562, -621)
(917, 1431, -641)
(917, 1227, -537)
(917, 1525, 481)
(917, 1764, -967)
(917, 933, -484)
(917, 583, 858)
(917, 1431, -932)
(917, 308, -394)
(917, 597, -736)
(917, 197, -787)
(917, 2445, -865)
(917, 2619, -720)
(917, 1431, -621)
(917, 939, 901)
(917, 913, 586)
(917, 839, -1007)
(917, 429, -732)
(917, 2036, -563)
(917, 499, -676)
(917, 1936, -886)
(917, 1499, -933)
(917, 2241, -856)
(917, 2976, -861)
(917, 1524, -622)
(917, 1095, -519)
(917, 378, -701)
(917, 1067, -781)
(917, 2429, -681)
(917, 1592, -819)
(917, 2890, 230)
(917, 1102, -904)
(917, 866, -20)
(917, 1214, -104)
(917, 868, -603)
(917, 703, -780)
(917, 206, -540)
(917, 1355, -998)
(917, 999, -273)
(917, 1826, 404)
(917, 1507, -880)
(917, 2366, -595)
(917, 108, -697)
(917, 1126, -374)
(917, 467, -144)
(917, 1145, 360)
(917, 2302, -257)
(917, 403, -842)
(917, 3149, -1022)
(917, 701, 643)
(917, 1666, -573)
(917, 1806, 635)
(917, 1253, 118)
(917, 2204, -922)
(917, 1360, -278)
(917, 395, -528)
(917, 611, -608)
(917, 1558, -652)
(917, 705, -869)
(917, 1322, -665)
(917, 584, -840)
(917, 2808, 880)
(917, 304, -930)
(917, 1402, -575)
(917, 2468, 691)
(917, 1791, -817)
(917, 68, -533)
(917, 208, -280)
(917, 2555, -852)
(917, 1480, -823)
(917, 418, -122)
(917, 436, 247)
(917, 1374, 986)
(917, 774, -635)
(917, 1039, 225)
(917, 459, -881)
(917, 1301, -695)
(917, 1096, -512)
(917, 939, 131)
(917, 1211, -723)
(917, 171, -866)
(917, 1274, -597)
(918, 426, -3)
(918, 1216, -763)
(918, 2368, -804)
(918, 614, -815)
(918, 442, 471)
(918, 1856, -607)
(918, 2266, -806)
(918, 1224, 374)
(918, 1509, -900)
(918, 662, -802)
(918, 972, -69)
(918, 616, -460)
(918, 2110, -963)
(918, 243, -741)
(919, 253, -936)
(919, 485, -742)
(919, 794, -587)
(919, 997, -904)
(919, 977, -708)
(919, 1351, -591)
(919, 2679, -975)
(919, 37, -846)
(919, 1559, -761)
(919, 2478, -1019)
(919, 1054, 345)
(919, 430, 1003)
(919, 615, -798)
(919, 411, 396)
(919, 1101, -755)
(919, 1302, -889)
(920, 425, -1002)
(920, 913, -899)
(920, 1483, -878)
(920, 899, -925)
(920, 97, 567)
(920, 1585, -528)
(920, 766, -851)
(920, 2267, -601)
(920, 3006, -924)
(920, 1029, -833)
(920, 918, -774)
(920, 58, 45)
(920, 240, -687)
(920, 2814, -955)
(920, 3143, 449)
(920, 1902, 552)
(920, 825, -946)
(920, 72, -983)
(920, 354, -558)
(920, 3140, -201)
(920, 1378, -615)
(920, 189, -575)
(920, 344, -818)
(920, 910, -955)
(920, 1233, -661)
(920, 375, -765)
(920, 17, 142)
(920, 1907, 628)
(920, 1015, -329)
(920, 1676, -898)
(920, 13, -956)
(920, 2425, -123)
(920, 2507, -779)
(920, 313, -934)
(920, 786, -936)
(920, 1444, -591)
(920, 1176, 921)
(920, 499, -835)
(920, 104, -832)
(920, 2106, -994)
(920, 1270, -539)
(920, 269, -631)
(920, 167, -579)
(920, 1383, 968)
(920, 620, 625)
(920, 1470, 778)
(920, 2976, -880)
(920, 822, -315)
(920, 177, -68)
(920, 808, -610)
(920, 684, -672)
(920, 895, -668)
(920, 51, 963)
(920, 511, -707)
(920, 2133, -547)
(920, 507, -922)
(920, 449, 511)
(920, 848, -1019)
(920, 1405, -616)
(920, 437, 25)
(920, 323, -802)
(920, 662, -673)
(920, 1286, 757)
(920, 335, 419)
(920, 1084, 891)
(920, 986, -724)
(920, 327, 581)
(920, 521, -472)
(920, 1491, 775)
(920, 169, 104)
(920, 3131, -207)
(920, 1676, -854)
(920, 1440, -624)
(920, 2539, -953)
(920, 435, -480)
(920, 489, -510)
(920, 419, -342)
(920, 1334, -763)
(920, 2116, -976)
(920, 524, -655)
(920, 1225, -769)
(920, 957, -623)
(920, 1767, 385)
(920, 3057, -731)
(920, 196, -907)
(920, 218, -787)
(920, 1597, -689)
(920, 1565, -621)
(920, 307, -576)
(920, 239, -649)
(920, 1284, -940)
(920, 1724, -215)
(920, 390, -303)
(920, 2239, -552)
(920, 750, -43)
(920, 1746, -498)
(920, 2640, -68)
(920, 3113, 567)
(920, 1015, 29)
(920, 2596, -417)
(920, 360, -721)
(920, 152, -557)
(920, 2675, 407)
(920, 577, -870)
(920, 255, -894)
(920, 2421, 53)
(920, 445, -149)
(920, 281, 437)
(920, 1537, -655)
(920, 745, -201)
(920, 703, -812)
(920, 257, -792)
(920, 1354, -650)
(920, 536, -999)
(920, 2508, -538)
(920, 163, -573)
(920, 1423, -836)
(920, 1077, -870)
(920, 3082, -1014)
(920, 802, 169)
(920, 78, -215)
(920, 1421, -997)
(920, 2111, 341)
(920, 941, -538)
(920, 72, -814)
(920, 1896, 116)
(920, 476, -928)
(920, 1345, -615)
(920, 647, -666)
(920, 454, -940)
(920, 975, 1023)
(920, 421, -199)
(920, 518, -654)
(920, 252, 643)
(920, 1531, -929)
(920, 935, -201)
(920, 1338, 1)
(920, 974, 987)
(920, 1581, -1005)
(920, 1994, -899)
(920, 978, 468)
(920, 873, -551)
(920, 1854, -862)
(920, 842, -525)
(920, 1879, 182)
(920, 1456, 393)
(920, 266, 892)
(920, 1039, -566)
(920, 962, -550)
(920, 1235, 183)
(920, 282, -984)
(920, 1667, -31)
(920, 696, -583)
(921, 118, 486)
(921, 355, -856)
(921, 1973, -1009)
(921, 3108, 780)
(921, 1310, -951)
(921, 700, -514)
(921, 1579, 389)
(921, 601, -328)
(921, 375, -947)
(921, 3159, -870)
(921, 1171, -60)
(921, 1576, -515)
(921, 1612, -746)
(921, 1166, -652)
(921, 1398, -1004)
(921, 868, -964)
(921, 2359, 805)
(921, 270, 936)
(921, 1435, -692)
(921, 2962, -739)
(921, 1237, -749)
(921, 122, -520)
(921, 1031, -934)
(921, 1289, -811)
(921, 2378, -252)
(921, 801, -580)
(921, 1088, -244)
(921, 132, -561)
(921, 2220, 279)
(921, 706, -590)
(921, 106, -773)
(921, 369, -867)
(921, 279, 686)
(921, 1673, 996)
(921, 1632, -684)
(921, 621, -247)
(921, 197, -648)
(921, 1777, 615)
(921, 2579, -579)
(921, 37, -7)
(921, 1005, -780)
(921, 1975, -1014)
(921, 948, -563)
(921, 564, -605)
(921, 2213, -954)
(921, 1173, 1023)
(921, 912, -851)
(921, 824, -664)
(921, 1982, -240)
(921, 13, 391)
(921, 393, -1002)
(921, 2931, -767)
(921, 1356, 437)
(921, 1674, -885)
(921, 3160, 983)
(921, 1342, -653)
(921, 826, -291)
(921, 829, -1022)
(921, 65, -870)
(921, 2104, -512)
(921, 964, -995)
(921, 1126, -735)
(921, 155, -796)
(921, 1375, -62)
(921, 1445, -871)
(921, 651, 165)
(921, 2782, -738)
(921, 2577, -685)
(921, 830, -593)
(921, 944, -963)
(921, 391, -512)
(921, 124, -768)
(921, 981, -962)
(921, 1111, 288)
(921, 2172, -946)
(921, 583, -681)
(921, 2713, 42)
(921, 1349, 620)
(921, 858, -668)
(921, 72, -576)
(921, 1303, -894)
(921, 1269, -787)
(921, 2725, -653)
(921, 2338, -647)
(921, 1431, -454)
(921, 341, -786)
(921, 286, -798)
(921, 203, -631)
(921, 133, -680)
(922, 623, 396)
(922, 3113, -727)
(922, 1295, -755)
(922, 810, -160)
(922, 14, 637)
(922, 884, -908)
(922, 510, -139)
(922, 2224, 146)
(922, 40, -520)
(922, 1970, -513)
(922, 33, -226)
(922, 4, -795)
(922, 579, -988)
(922, 92, -950)
(922, 1453, 827)
(922, 3176, -475)
(922, 2151, -711)
(922, 716, -524)
(922, 1635, 387)
(922, 284, -524)
(922, 1336, -602)
(922, 324, -709)
(922, 400, -649)
(922, 38, -800)
(922, 832, 982)
(922, 2643, -779)
(922, 1770, 395)
(922, 886, 987)
(922, 212, -688)
(922, 1505, -544)
(922, 455, 0)
(922, 384, 88)
(922, 2463, -873)
(922, 496, -492)
(922, 2931, 168)
(923, 2970, -55)
(923, 490, -856)
(923, 1477, -367)
(923, 1544, 7)
(923, 758, -920)
(923, 3100, 840)
(923, 991, 656)
(923, 13, -179)
(923, 914, -646)
(923, 833, -1019)
(923, 2456, -521)
(923, 1983, -228)
(923, 1377, -72)
(923, 1154, -567)
(923, 755, -766)
(923, 2370, -751)
(923, 3103, -897)
(923, 1539, -781)
(923, 1782, -191)
(923, 3003, -865)
(923, 1411, 899)
(923, 2027, -470)
(923, 1732, 192)
(923, 2680, -586)
(923, 945, -1007)
(923, 1379, -510)
(923, 220, -647)
(924, 1328, 228)
(924, 1153, -808)
(924, 1156, -559)
(924, 1891, 500)
(924, 2306, -1022)
(924, 369, -984)
(924, 436, -714)
(924, 1473, -675)
(924, 2218, -478)
(924, 713, -187)
(924, 1272, -815)
(924, 1542, 927)
(924, 107, 95)
(924, 1130, -288)
(924, 411, -541)
(924, 2555, 716)
(924, 2274, -696)
(924, 555, -430)
(924, 762, -1005)
(924, 1503, -609)
(924, 1300, 934)
(924, 473, -190)
(924, 2997, -407)
(924, 1171, -683)
(924, 184, -782)
(924, 347, -557)
(924, 3149, -911)
(924, 1163, -900)
(924, 289, 110)
(924, 2005, -231)
(924, 650, -533)
(924, 2492, 337)
(924, 453, -342)
(924, 804, -525)
(924, 951, 776)
(924, 329, 587)
(924, 1581, 972)
(924, 336, -889)
(924, 89, 1003)
(924, 2980, 1013)
(924, 2287, -779)
(924, 1227, -674)
(924, 3163, -674)
(924, 499, -729)
(924, 513, -931)
(924, 992, -876)
(924, 982, -614)
(924, 1544, -627)
(924, 399, -727)
(924, 1535, 501)
(924, 1854, 631)
(924, 2778, 424)
(924, 1225, -648)
(924, 565, 421)
(924, 58, -176)
(924, 684, 877)
(924, 315, -584)
(924, 147, -560)
(924, 329, 85)
(924, 1538, -559)
(924, 10, -595)
(924, 197, 59)
(924, 101, -590)
(924, 526, -518)
(924, 453, -849)
(924, 1113, 710)
(924, 1625, -513)
(924, 735, 644)
(924, 17, -650)
(924, 344, -1022)
(924, 209, 1020)
(924, 852, -791)
(924, 2090, -690)
(924, 114, 488)
(924, 1583, 848)
(924, 54, -623)
(924, 546, -866)
(924, 3158, -657)
(924, 1052, -936)
(924, 1794, 691)
(924, 1024, -1006)
(924, 934, 330)
(924, 2533, -866)
(924, 1265, -875)
(924, 2643, -886)
(924, 1082, -771)
(924, 2726, -808)
(924, 242, -589)
(924, 2846, 923)
(924, 645, -568)
(924, 507, -414)
(924, 783, -1019)
(924, 1583, -978)
(924, 2592, -621)
(924, 149, -852)
(924, 842, 971)
(924, 553, -711)
(924, 789, -736)
(924, 2960, -587)
(924, 2949, -532)
(924, 203, -342)
(924, 1186, 182)
(924, 559, 77)
(924, 385, -646)
(924, 976, -652)
(924, 312, -867)
(924, 405, -872)
(924, 715, -90)
(924, 1044, -771)
(924, 788, -714)
(924, 476, -1009)
(924, 1397, -606)
(924, 1829, -694)
(924, 1570, -1022)
(924, 482, 116)
(924, 37, -890)
(924, 2719, -880)
(924, 729, -648)
(924, 292, -434)
(924, 2975, -764)
(924, 1132, -200)
(924, 51, -853)
(924, 1613, -739)
(924, 897, -611)
(925, 1179, -541)
(925, 1200, 324)
(925, 1491, 303)
(925, 255, -825)
(925, 1370, -535)
(925, 1161, -869)
(925, 50, -889)
(925, 3096, -597)
(925, 980, 89)
(925, 2465, -1006)
(925, 1460, -929)
(926, 744, -732)
(926, 2182, -684)
(926, 163, 117)
(926, 1672, 954)
(926, 2920, -832)
(926, 1067, 809)
(926, 149, -593)
(926, 1380, 265)
(926, 76, -445)
(926, 529, -411)
(926, 1754, -832)
(926, 1202, -913)
(926, 499, -755)
(926, 1363, 512)
(926, 111, -611)
(926, 618, -598)
(926, 2662, 274)
(926, 444, -102)
(926, 305, 130)
(926, 1258, -744)
(926, 313, -673)
(926, 113, -743)
(926, 3084, 103)
(926, 1691, -521)
(926, 1971, -861)
(926, 1056, -916)
(926, 14, -467)
(926, 1240, -400)
(926, 657, -674)
(926, 2176, -823)
(926, 797, 27)
(926, 92, 624)
(926, 3021, -573)
(926, 2218, -664)
(926, 1554, -1005)
(926, 2786, -839)
(926, 934, -182)
(926, 1230, -571)
(926, 1075, 397)
(926, 676, -565)
(926, 4, -1009)
(926, 3055, -738)
(926, 2619, -287)
(926, 1689, -838)
(926, 2812, -671)
(926, 398, -614)
(926, 1442, -641)
(926, 1949, -625)
(926, 2259, 1003)
(926, 251, -695)
(926, 770, -866)
(926, 185, -645)
(926, 643, -455)
(926, 1009, -1016)
(926, 886, -146)
(926, 593, -212)
(926, 1255, -975)
(926, 1830, -279)
(926, 213, -159)
(926, 1410, 477)
(926, 1329, -860)
(926, 1781, -491)
(926, 2066, -960)
(926, 802, 1018)
(926, 3099, -534)
(926, 82, -747)
(926, 1560, -947)
(926, 3102, -959)
(926, 771, -420)
(926, 1776, -995)
(926, 2077, 1000)
(926, 647, -485)
(926, 173, -886)
(926, 593, -616)
(926, 89, -902)
(926, 1887, 213)
(926, 1101, 644)
(926, 2899, -957)
(926, 714, 571)
(926, 2721, -660)
(926, 1553, -530)
(926, 563, 840)
(926, 587, -656)
(926, 167, -689)
(926, 2259, -737)
(926, 1143, -734)
(926, 3100, -762)
(926, 440, -765)
(926, 74, 914)
(926, 2767, -965)
(926, 1364, 437)
(926, 448, -709)
(926, 677, -943)
(926, 1100, -745)
(926, 1445, -835)
(926, 84, -917)
(926, 2356, 1009)
(926, 1472, -708)
(926, 2369, -787)
(926, 73, -36)
(926, 1189, 10)
(926, 967, -593)
(926, 436, -709)
(926, 683, -288)
(926, 1222, -21)
(926, 2994, 52)
(926, 1330, 374)
(926, 1044, -972)
(926, 3009, -777)
(926, 432, -994)
(926, 2788, 103)
(926, 1268, -527)
(926, 1208, -672)
(926, 3153, -272)
(926, 1164, -650)
(926, 107, -952)
(926, 403, -912)
(926, 766, -952)
(926, 1406, -900)
(926, 377, -945)
(926, 635, -69)
(926, 898, -673)
(926, 217, 464)
(926, 1301, -408)
(926, 599, 715)
(926, 858, -618)
(926, 1394, -733)
(926, 352, 554)
(926, 482, -647)
(926, 807, -524)
(926, 3180, -536)
(926, 744, -881)
(926, 289, -324)
(926, 571, -301)
(926, 2927, -330)
(926, 1096, -846)
(926, 2145, -836)
(926, 1707, -700)
(926, 842, -850)
(926, 1540, -959)
(926, 1256, -607)
(926, 1953, 785)
(926, 3163, -796)
(926, 1377, -901)
(926, 648, -943)
(926, 1312, -731)
(926, 1323, -616)
(926, 3163, 695)
(926, 1322, -851)
(926, 1038, -561)
(926, 171, -530)
(926, 763, 565)
(926, 2219, -77)
(926, 2560, -829)
(926, 290, -562)
(926, 1826, 280)
(926, 3070, -539)
(926, 482, -158)
(926, 416, -1005)
(926, 375, -884)
(926, 205, -158)
(926, 2831, 293)
(926, 1801, 744)
(926, 720, 241)
(926, 1719, 353)
(926, 640, -517)
(926, 2624, -998)
(926, 1531, 537)
(926, 1587, -771)
(926, 502, -254)
(926, 1104, -748)
(926, 282, -748)
(926, 2806, -734)
(926, 1811, -428)
(926, 1095, -559)
(926, 1073, 926)
(926, 435, -455)
(926, 84, -494)
(926, 545, 660)
(926, 1249, -163)
(926, 1354, -564)
(926, 903, -145)
(927, 1351, -960)
(927, 2776, -773)
(927, 2396, 780)
(927, 939, -964)
(927, 2095, -553)
(927, 1343, 878)
(927, 670, -695)
(927, 1318, -522)
(927, 1328, -829)
(927, 2626, -826)
(927, 142, 730)
(927, 513, 94)
(927, 750, 505)
(927, 1461, -823)
(927, 1392, -631)
(927, 192, -219)
(927, 21, -709)
(927, 728, -913)
(927, 1255, -163)
(927, 1581, -863)
(927, 1541, -722)
(927, 744, 785)
(927, 1065, -568)
(927, 1538, 684)
(927, 618, -978)
(927, 332, -846)
(927, 395, -887)
(927, 84, -652)
(927, 527, 914)
(927, 1888, -51)
(927, 485, -440)
(927, 3019, -888)
(927, 144, -691)
(927, 292, -654)
(927, 1532, -727)
(927, 788, -875)
(927, 741, -895)
(927, 2999, -751)
(927, 645, -797)
(927, 2127, -755)
(927, 2883, -906)
(927, 3093, 422)
(927, 1063, -906)
(927, 1049, 568)
(927, 2133, -245)
(927, 144, -775)
(927, 827, -1000)
(927, 658, -734)
(927, 1774, 170)
(927, 186, -281)
(927, 590, -540)
(927, 1472, -906)
(927, 1149, -765)
(927, 1008, 344)
(927, 1302, -934)
(927, 2903, -580)
(927, 615, -968)
(927, 2554, 67)
(927, 1159, -401)
(927, 1483, -898)
(927, 2984, -583)
(927, 1346, -806)
(927, 1184, -376)
(927, 711, -565)
(927, 921, -559)
(927, 2997, 137)
(927, 1093, 802)
(927, 477, -595)
(927, 284, -969)
(927, 1317, -785)
(927, 2476, -651)
(927, 1190, 305)
(927, 684, -227)
(927, 2767, -998)
(927, 1181, 946)
(927, 106, -993)
(927, 1333, -704)
(927, 1136, -935)
(927, 529, -867)
(927, 3093, -783)
(927, 1127, -1009)
(927, 1461, -968)
(927, 2492, -1009)
(927, 845, -520)
(927, 217, -808)
(927, 1521, -583)
(927, 948, -245)
(927, 57, -937)
(927, 2263, -953)
(927, 899, -976)
(927, 1029, -955)
(927, 114, -88)
(927, 2625, -811)
(927, 1227, 812)
(927, 2413, -648)
(927, 2490, 96)
(927, 950, -755)
(928, 1721, -996)
(928, 3080, -530)
(928, 2676, -819)
(928, 790, -547)
(928, 1318, -889)
(928, 55, -994)
(928, 1499, -957)
(928, 1566, -834)
(928, 370, 122)
(928, 711, -946)
(928, 557, 464)
(928, 341, 696)
(928, 275, -695)
(928, 1072, -1007)
(928, 2155, 874)
(928, 2772, 185)
(928, 1569, -796)
(928, 1677, -610)
(928, 937, -90)
(928, 1211, -688)
(928, 675, -812)
(928, 1087, -942)
(928, 1460, -769)
(928, 820, -860)
(928, 1629, -957)
(929, 2827, -547)
(929, 1581, -969)
(929, 434, -908)
(929, 674, 152)
(929, 30, -1003)
(929, 66, -866)
(929, 2062, -756)
(929, 1814, 795)
(929, 755, -723)
(929, 714, -727)
(929, 337, -693)
(929, 1082, -821)
(929, 2064, -661)
(929, 1852, 893)
(929, 2575, -861)
(929, 295, -533)
(929, 645, -611)
(929, 2546, 913)
(929, 551, -909)
(929, 2474, -827)
(929, 28, -901)
(929, 543, 0)
(929, 1930, 912)
(929, 2503, -558)
(929, 1541, 423)
(929, 3133, -760)
(929, 679, 800)
(929, 7, -661)
(929, 267, -629)
(929, 461, 885)
(929, 2929, -839)
(929, 1983, -634)
(929, 2590, -650)
(929, 431, -857)
(929, 1930, -756)
(929, 1039, -868)
(929, 904, -941)
(929, 680, -629)
(929, 2072, -996)
(929, 439, -806)
(929, 1513, 210)
(929, 920, -963)
(929, 768, -221)
(929, 1606, 598)
(929, 704, -774)
(929, 15, -718)
(929, 1495, -928)
(929, 2394, -1015)
(929, 1415, -730)
(929, 303, -911)
(929, 2697, -832)
(929, 2011, -951)
(929, 1947, 452)
(929, 814, -1021)
(929, 748, -643)
(929, 3069, -593)
(929, 108, -983)
(929, 1213, -713)
(929, 2210, 229)
(929, 1628, -731)
(929, 1401, -107)
(929, 1566, -937)
(929, 787, -885)
(929, 359, 327)
(929, 692, -692)
(929, 1042, -676)
(929, 1559, -671)
(929, 2526, -51)
(929, 3135, -746)
(929, 1061, -769)
(929, 1567, -948)
(929, 1183, -791)
(929, 3065, 475)
(929, 1320, -444)
(929, 1150, -796)
(929, 61, -798)
(929, 2840, -825)
(929, 357, -798)
(929, 2093, -656)
(929, 694, -759)
(929, 1351, 66)
(929, 167, 280)
(929, 56, -570)
(929, 1728, -913)
(929, 553, -971)
(929, 36, -810)
(929, 1492, -187)
(929, 1008, -699)
(929, 816, -787)
(929, 370, 658)
(929, 1750, 985)
(929, 2738, -775)
(929, 1216, -706)
(929, 1220, -505)
(929, 317, -587)
(929, 3140, -996)
(929, 1833, -983)
(929, 1159, -708)
(929, 2171, -101)
(929, 2422, 518)
(929, 1480, -627)
(929, 584, -516)
(929, 2568, -557)
(929, 736, -464)
(929, 1587, -977)
(929, 74, -855)
(929, 1326, -592)
(929, 537, -585)
(929, 792, 431)
(929, 2549, -580)
(929, 763, 889)
(929, 1147, -577)
(929, 1408, -815)
(929, 2600, -874)
(929, 1511, 295)
(929, 1386, -118)
(929, 935, -702)
(929, 594, -1015)
(929, 2222, -711)
(929, 1926, -745)
(929, 1294, -231)
(929, 854, -598)
(929, 1283, 70)
(929, 1479, 728)
(929, 1221, 403)
(929, 2017, 270)
(929, 1543, -609)
(929, 2683, -834)
(929, 2648, -786)
(929, 952, -538)
(929, 997, -901)
(929, 879, 621)
(929, 49, 366)
(929, 515, 695)
(929, 2862, 878)
(929, 777, -818)
(929, 957, -828)
(929, 55, 665)
(929, 1158, -682)
(929, 1646, 382)
(929, 954, -548)
(929, 1077, -828)
(929, 2278, -553)
(929, 1225, -485)
(929, 1258, -296)
(929, 2042, -638)
(929, 1489, 615)
(929, 744, 769)
(930, 13, -306)
(930, 1997, -771)
(930, 1142, 331)
(930, 3098, -987)
(930, 2289, -684)
(930, 1468, -817)
(930, 666, 637)
(930, 337, 630)
(930, 1491, 346)
(930, 2426, -743)
(930, 968, -711)
(930, 1430, 662)
(930, 398, -748)
(930, 1449, -352)
